"date","q1","id.trader","hh.maize.q6","hh.maize.q7","hh.maize.q8","hh.maize.q9","hh.maize.q10","hh.maize.q11","hh.maize.q12","hh.maize.q13.a","hh.maize.q13.b","hh.maize.q13.c","hh.maize.q13.d","hh.maize.q13.e","hh.maize.q13.f","hh.maize.q13.g","hh.maize.q13.h","hh.maize.q13.i","hh.maize.q13.j","hh.maize.q13.k","hh.maize.q14","hh.maize.q14b","hh.maize.q14c","hh.maize.value.q15a","hh.maize.value.q15b","hh.maize.value.q15c","hh.maize.value.q15d","hh.maize.value.q15e","hh.maize.value2.q16a","hh.maize.value2.q16b","hh.maize.value2.q16c","hh.maize.value2.q16d","hh.maize.value2.q16e","hh.maize.value2.q16f","hh.maize.value2.q16g","hh.maize.value2.q16h","hh.maize.value2.q16i","hh.maize.value2.q16j","hh.maize.q17","hh.maize.q17a.a","hh.maize.q17a.b","hh.maize.q17a.c","hh.maize.q17a.d","hh.maize.q17a.96","hh.maize.other_q17a","hh.maize.q18","hh.maize.other_q18","hh.maize.q19","hh.maize.other_q19","hh.maize.radius","hh.maize.q21","hh.maize.q22a","hh.maize.q22b","hh.maize.q22c","hh.maize.q22d","hh.maize.q22e","hh.maize.q22f","hh.maize.q22g","hh.maize.q23a","hh.maize.q23b","hh.maize.q23c","hh.maize.q23d","hh.maize.q23e","hh.maize.q23f","hh.maize.q23g","hh.maize.q24","hh.maize.q25.a","hh.maize.q25.b","hh.maize.q25.c","hh.maize.q25.d","hh.maize.q25.96","hh.maize.other_q25","hh.maize.q26.6","hh.maize.q26.b","hh.maize.q26.c","hh.maize.q26.d","hh.maize.q26.e","hh.maize.q26.96","hh.maize.other_q26","hh.maize.q27","hh.maize.q28","hh.maize.q29.a","hh.maize.q29.b","hh.maize.q29.c","hh.maize.q29.d","hh.maize.q29.e","hh.maize.q29.f","hh.maize.q29.g","hh.maize.q29.h","hh.maize.q29.i","hh.maize.q29.96","hh.maize.other_q29","hh.maize.q30.a","hh.maize.q30.b","hh.maize.q30.c","hh.maize.q30.d","hh.maize.q30.e","hh.maize.q30.f","hh.maize.q30.g","hh.maize.q30.96","hh.maize.other_q30","hh.maize.q31","hh.maize.q32","hh.maize.q33","hh.maize.q34","hh.maize.q34b","hh.maize.q35","hh.maize.q36.a","hh.maize.q36.b","hh.maize.q36.c","hh.maize.q36.d","hh.maize.q36.e","hh.maize.q36.96","hh.maize.other_q36","hh.maize.q37","hh.maize.q38","hh.maize.q39.a","hh.maize.q39.b","hh.maize.q39.c","hh.maize.q39.d","hh.maize.q39.e","hh.maize.q39.96","hh.maize.other_q39","hh.maize.q40","hh.maize.q40a","hh.maize.q40b","hh.maize.q40c","hh.maize.q40d","hh.maize.q40e","vilID","parID","subID","distID"
"7/24/2019","Yes","T0084",32,"Male","a","b","1/1/1999","1/1/1999","Yes","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","45","No","n/a",100,0,0,0,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","c","n/a","n/a","n/a","g","12",10,2000,400,"n/a","n/a","No","n/a",6,70,900,"n/a","n/a","No","n/a","n/a",FALSE,TRUE,FALSE,TRUE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","Yes","Yes","1","Yes","2000","No",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a","n/a","Yes",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"Farmers default us most especially when we give them advances",1,4,3,5,5,5,2,3,6,1
"7/24/2019","Yes","T0085",37,"Male","a","d","1/1/2005","1/1/2008","Yes","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","55","No","n/a",65,0,0,35,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","c","n/a","n/a","n/a","g","4",5,600,300,"n/a","n/a","Yes","500",20,1000,800,"n/a","n/a","No","n/a","n/a",FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a","Yes","Yes","2","Yes","100","Yes",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"n/a","n/a","No",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Transport maize from farmers",1,5,5,5,5,4,1,10,6,1
"7/24/2019","Yes","T0086",28,"Male","a","b","1/1/2013","1/1/2013","Yes","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","70","No","n/a",60,20,0,20,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","d","n/a","n/a","n/a","f","n/a",30,1000,350,"n/a","n/a","No","n/a",15,600,1000,"n/a","n/a","No","n/a","n/a",FALSE,TRUE,TRUE,FALSE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"n/a","Yes","Yes","2","Yes","100","Yes",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"n/a","n/a","Yes",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"n/a",2,3,3,3,5,5,1,7,6,1
"7/24/2019","Yes","T0087",27,"Male","a","b","1/1/2005","1/1/2005","Yes","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","75","No","n/a",90,0,0,10,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","d","n/a","n/a","n/a","c","10",20,500,280,"n/a","n/a","No","n/a",30,1000,1000,"n/a","n/a","No","n/a","n/a",TRUE,FALSE,FALSE,TRUE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a","Yes","Yes","1","No","n/a","Yes",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a","n/a","Yes",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"n/a",2,5,4,4,5,5,3,8,6,1
"7/24/2019","Yes","T0088",33,"Male","a","c","1/1/2009","1/1/2009","Yes","FALSE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","80","No","n/a",90,0,0,10,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","d","n/a","n/a","n/a","f","n/a",30,1000,250,"n/a","n/a","No","n/a",32,800,600,"n/a","n/a","No","n/a","n/a",FALSE,FALSE,TRUE,FALSE,TRUE,"Keep my Capital income","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"n/a","Yes","Yes","1","Yes","500","No",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","n/a","No",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"n/a",4,5,5,5,5,5,6,8,6,1
"7/24/2019","Yes","T0089",50,"Male","a","c","1/1/1986","1/1/1986","Yes","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","70","No","n/a",60,0,0,40,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","i","n/a","n/a","n/a","b","n/a",6,2000,300,"n/a","n/a","Yes","4000",4,10000,400,"n/a","n/a","Yes","7000","n/a",TRUE,FALSE,TRUE,FALSE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"n/a",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"n/a","Yes","Yes","4","Yes","3000","Yes",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"n/a","n/a","No",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"n/a",3,5,4,4,5,5,2,1,6,1
"7/24/2019","Yes","T0090",33,"Male","a","b","1/1/1997","1/1/1997","Yes","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","55","No","n/a",80,0,20,0,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","d","n/a","n/a","n/a","b","n/a",5,250,250,"n/a","n/a","No","n/a",10,500,950,"n/a","n/a","No","n/a","n/a",TRUE,FALSE,FALSE,TRUE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a","Yes","Yes","1","Yes","500","No",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a","n/a","No",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"n/a",3,5,3,5,5,5,4,8,6,1
"7/24/2019","Yes","T0091",27,"Male","a","d","1/1/2018","1/1/2018","Yes","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","40","No","n/a",80,15,0,5,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","d","n/a","n/a","n/a","d","n/a",50,1000,250,"n/a","n/a","No","n/a",15,300,700,"n/a","n/a","No","n/a","n/a",TRUE,FALSE,FALSE,FALSE,TRUE,"To bring back my capital.","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Tarpaulins",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a","Yes","Yes","1","Yes","100","Yes",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a","n/a","Yes",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Transport  means  to transport  the Maize to the buyers.",2,5,5,5,5,5,2,8,6,1
"7/24/2019","Yes","T0134",51,"Male","a","b","1/1/1997","1/1/1997","Yes","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","70","No","n/a",50,20,0,30,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","h","n/a","n/a","n/a","f","n/a",50,7000,300,"n/a","n/a","No","n/a",50,2000,1000,"n/a","n/a","No","n/a","n/a",TRUE,FALSE,TRUE,FALSE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"n/a",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"n/a","Yes","No","2","Yes","500","Yes",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"n/a","n/a","No",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"n/a",2,3,5,5,5,5,1,4,6,1
"7/24/2019","Yes","T0092",38,"Male","a","b","1/1/2002","1/1/1990","Yes","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","70","No","n/a",100,0,0,0,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","d","n/a","n/a","n/a","e","10",20,500,300,"n/a","n/a","No","n/a",5,1000,700,"n/a","n/a","No","n/a","n/a",FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","Yes","Yes","1","Yes","100","Yes",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"n/a","n/a","No",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"n/a",1,4,4,5,5,4,1,1,6,1
"7/24/2019","Yes","T0093",33,"Male","a","b","1/1/2004","1/1/2004","Yes","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","30","No","n/a",100,0,0,0,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","c","n/a","n/a","n/a","g","6",20,300,200,"n/a","n/a","No","n/a",10,100,400,"n/a","n/a","No","n/a","n/a",TRUE,FALSE,FALSE,FALSE,TRUE,"To get  money for  buying other  commodities like coffee. ","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","No","n/a","n/a","Yes","300","Yes",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a","n/a","Yes",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Untrusted farmers how take  credit. ",2,5,4,5,5,3,1,9,6,1
"7/23/2019","Yes","T0102",42,"Male","a","d","1/1/1997","1/1/2000","Yes","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","50","No","n/a",90,0,0,10,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","c","n/a","n/a","n/a","b","n/a",10,2000,300,"n/a","n/a","Yes","500",5,300,500,"n/a","n/a","Yes","100","n/a",FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","Yes","No","2","Yes","100","Yes",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"n/a","n/a","No",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Limited transport means.",1,3,5,3,5,4,4,2,7,1
"7/23/2019","Yes","T0103",30,"Male","a","d","1/1/2015","1/1/2015","Yes","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","30","No","n/a",80,0,0,20,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","96","Farmers transport their maize to his store","n/a","n/a","g","12",6,1000,300,"n/a","n/a","No","n/a",6,1000,500,"n/a","n/a","No","n/a","n/a",FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"n/a","Yes","Yes","1","Yes","100","Yes",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"n/a","n/a","Yes",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Capital",1,3,4,5,5,5,1,6,7,1
"7/23/2019","Yes","T0104",54,"Male","a","b","1/1/2014","1/1/2014","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a",100,0,0,0,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","96","Find me on  the  store ","n/a","n/a","k","6",10,2000,350,"n/a","n/a","No","n/a",999,2000,800,"n/a","n/a","No","n/a","n/a",FALSE,FALSE,FALSE,FALSE,TRUE,"When ever I have a buy","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a","Yes","No","1","No","n/a","No",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a","n/a","No",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"n/a",1,4,2,4,5,4,1,4,7,1
"7/23/2019","Yes","T0105",37,"Male","a","b","1/1/2007","1/1/2007","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a",100,0,0,0,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","c","n/a","n/a","n/a","d","n/a",5,1000,250,"n/a","n/a","Yes","10",2,50,800,"n/a","n/a","No","n/a","n/a",FALSE,FALSE,FALSE,FALSE,TRUE,"When working capital is finished","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a","No","n/a","n/a","Yes","100","Yes",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"n/a","n/a","Yes",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Capital",1,4,4,3,5,5,4,2,7,1
"7/23/2019","Yes","T0106",39,"Male","a","b","1/1/2000","1/1/2000","Yes","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","100","No","n/a",95,0,0,5,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","d","n/a","n/a","n/a","c","10",20,1000,300,"n/a","n/a","Yes","50",5,200,600,"n/a","n/a","Yes","300","n/a",TRUE,FALSE,FALSE,FALSE,TRUE,"To keep the business runing","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a","Yes","No","2","Yes","10","Yes",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"n/a","n/a","No",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"n/a",1,4,4,5,5,4,1,2,7,1
"7/23/2019","Yes","T0107",38,"Male","a","d","1/1/2011","1/1/2011","Yes","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","60","No","n/a",20,60,10,10,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","d","n/a","n/a","n/a","d","n/a",5,2000,400,"n/a","n/a","Yes","200",10,5000,300,"n/a","n/a","Yes","200","n/a",FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"n/a","Yes","Yes","1","Yes","50","Yes",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"PUT IN SOME PELLETS (PRESERVATIVES)","n/a","No",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"WHEN MAIZE DRIES IT REDUCES ITS WEIGHT SO MUCH HENCE WE ARE EVER AT A LOSS",3,4,5,4,5,4,1,5,7,1
"7/23/2019","Yes","T0108",20,"Male","e","b","1/1/2014","1/1/2014","Yes","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","80","No","n/a",100,0,0,0,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","c","n/a","n/a","n/a","e","4",30,600,250,"n/a","n/a","Yes","300",10,100,500,"n/a","n/a","Yes","70","n/a",FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"n/a","Yes","Yes","2","Yes","50","Yes",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"n/a","n/a","No",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"n/a",1,4,4,5,5,4,3,2,7,1
"7/24/2019","Yes","T0109",39,"Male","a","d","1/1/1998","1/1/1998","Yes","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","60","No","n/a",30,0,0,70,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","i","n/a","n/a","n/a","b","n/a",20,20000,280,"n/a","n/a","No","n/a",10,7000,600,"n/a","n/a","No","n/a","n/a",FALSE,TRUE,FALSE,FALSE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","Yes","Yes","2","Yes","2000","Yes",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a","n/a","Yes",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"n/a",4,4,3,5,5,4,1,1,7,1
"7/23/2019","Yes","T0110",38,"Male","a","b","1/1/1999","1/1/1999","Yes","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","60","No","n/a",90,0,0,10,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","c","n/a","n/a","n/a","e","10",10,1000,400,"n/a","n/a","Yes","500",3,200,900,"n/a","n/a","Yes","100","n/a",FALSE,FALSE,FALSE,FALSE,TRUE,"When i wanted to  accumulate my capital or income.","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Money",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a","Yes","No","2","Yes","50","No",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a","n/a","No",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No Risks",2,3,5,3,5,2,2,2,7,1
"7/23/2019","Yes","T0282",32,"Male","a","d","1/1/2006","1/1/2006","Yes","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","60","No","n/a",20,60,0,20,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","i","n/a","n/a","n/a","e","20",25,7000,500,"n/a","n/a","Yes","100",2,1200,300,"n/a","n/a","Yes","1000","n/a",FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","Yes","Yes","1","Yes","1000","Yes",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a","n/a","No",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"n/a",2,4,4,4,4,4,1,5,7,1
"7/18/2019","Yes","T0188",32,"Male","a","d","1/1/2004","1/1/2004","Yes","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","30","No","n/a",50,40,0,10,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","c","n/a","n/a","n/a","g","10",30,500,250,"n/a","n/a","Yes","10",30,600,600,"n/a","n/a","Yes","10","n/a",FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"n/a","Yes","No","2","Yes","300","Yes",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"n/a","n/a","Yes",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"n/a",3,3,4,5,5,3,1,3,7,1
"7/24/2019","Yes","T0111",44,"Male","a","a","1/1/2003","1/1/2003","Yes","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","70","No","n/a",0,20,0,30,50,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","i","n/a","n/a","n/a","b","n/a",20,3000,500,"n/a","n/a","No","n/a",5,3000,1000,"n/a","n/a","No","n/a","n/a",FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a","Yes","Yes","2","No","n/a","Yes",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","n/a","No",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"n/a",3,4,4,4,4,4,3,4,8,1
